Rok;Imię;Liczba;Płeć
2005;ISMENA;10;K
2005;JANA;10;K
2005;KIARA;10;K
2005;KLAUDYNA;10;K
2005;KORNELA;10;K
2005;NOA;10;K
2005;ROXANA;10;K
2005;SELENA;10;K
2005;SUSANNE;10;K
2005;VIKTORIYA;10;K
2005;VIVIEN;10;K
2005;ŻAKLINA;10;K
2005;ALEXIA;9;K
2005;ANASTASIYA;9;K
2005;CARMEN;9;K
2005;DAJANA;9;K
2005;DOBRAWA;9;K
2005;ELINA;9;K
2005;ERIKA;9;K
2005;FRANCESCA;9;K
2005;GABRIELLA;9;K
2005;IDALIA;9;K
2005;KHAVA;9;K
2005;LAILA;9;K
2005;MARIE;9;K
2005;MIRA;9;K
2005;MONICA;9;K
2005;NADINE;9;K
2005;NELL;9;K
2005;NICOLETTA;9;K
2005;ORIANA;9;K
2005;SUSANNA;9;K
2005;VITTORIA;9;K
2005;ABIGAIL;8;K
2005;AIDA;8;K
2005;AMY;8;K
2005;ARLETTA;8;K
2005;CHARLOTTE;8;K
2005;DEBORA;8;K
2005;GRACJA;8;K
2005;ISABEL;8;K
2005;JULIANA;8;K
2005;KATERYNA;8;K
2005;LINDA;8;K
2005;MAKKA;8;K
2005;MALIKA;8;K
2005;MARGARITA;8;K
2005;MILANA;8;K
2005;NIKA;8;K
2005;OLEKSANDRA;8;K
2005;PATRIZIA;8;K
2005;REBECCA;8;K
2005;SALOMEA;8;K
2005;SOFIIA;8;K
2005;WALERIA;8;K
2005;ANA;7;K
2005;AURORA;7;K
2005;CASSANDRA;7;K
2005;CHANEL;7;K
2005;DARYA;7;K
2005;DELFINA;7;K
2005;ELLA;7;K
2005;EUNIKA;7;K
2005;FLORENTYNA;7;K
2005;HIACYNTA;7;K
2005;JASMINE;7;K
2005;KATHERINE;7;K
2005;LIGIA;7;K
2005;LILLA;7;K
2005;MEGAN;7;K
2005;MIRELA;7;K
2005;MIROSŁAWA;7;K
2005;NASTAZJA;7;K
2005;NIKOLETA;7;K
2005;PAOLA;7;K
2005;POLINA;7;K
2005;SIMONE;7;K
2005;SOFIYA;7;K
2005;VALENTINA;7;K
2005;YELYZAVETA;7;K
2005;ZOE;7;K
2005;ZOJA;7;K
2005;ALMA;6;K
2005;ANNIKA;6;K
2005;ARIANA;6;K
2005;CAMILLA;6;K
2005;CATHERINE;6;K
2005;INA;6;K
2005;KATIE;6;K
2005;KSYMENA;6;K
2005;LETIZIA;6;K
2005;LUCIA;6;K
2005;MAIA;6;K
2005;MARGOT;6;K
2005;MARIIA;6;K
2005;MELANIE;6;K
2005;MICHELA;6;K
2005;NADZIEJA;6;K
2005;NATASHA;6;K
2005;OLHA;6;K
2005;SUZANNE;6;K
2005;YASMIN;6;K
2005;AMALIA;5;K
2005;AMÉLIE;5;K
2005;ARIADNA;5;K
2005;ASTRID;5;K
2005;AVA;5;K
2005;BALBINA;5;K
2005;BOGUSŁAWA;5;K
2005;CARLA;5;K
2005;CHANTAL;5;K
2005;DAGNA;5;K
2005;DILARA;5;K
2005;ELIZABETH;5;K
2005;EMILA;5;K
2005;FRANCISZKA;5;K
2005;GAYA;5;K
2005;GIORGIA;5;K
2005;HANA;5;K
2005;ILIANA;5;K
2005;IWA;5;K
2005;JOSEPHINE;5;K
2005;KAREN;5;K
2005;KELLY;5;K
2005;KESJA;5;K
2005;KIRA;5;K
2005;LARISSA;5;K
2005;LEILA;5;K
2005;LIANA;5;K
2005;LILA;5;K
2005;LUDWIKA;5;K
2005;MARGARETA;5;K
2005;MARINA;5;K
2005;MERCEDES;5;K
2005;MIJA;5;K
2005;MIRANDA;5;K
2005;NAAMA;5;K
2005;NELLA;5;K
2005;NICOLLE;5;K
2005;NOELIA;5;K
2005;RAISA;5;K
2005;REBEKA;5;K
2005;RONI;5;K
2005;SELIN;5;K
2005;SOFIJA;5;K
2005;SYNTIA;5;K
2005;VALERIIA;5;K
2005;WALENTYNA;5;K
2005;ZYTA;5;K
2006;JAKUB;15756;M
2006;KACPER;12514;M
2006;MATEUSZ;8970;M
2006;SZYMON;7356;M
2006;BARTOSZ;6970;M
2006;MICHAŁ;6589;M
2006;DAWID;5340;M
2006;PIOTR;4921;M
2006;FILIP;4687;M
2006;MACIEJ;4624;M
2006;KAMIL;4604;M
2006;PATRYK;4370;M
2006;MIKOŁAJ;4291;M
2006;PAWEŁ;3999;M
2006;WIKTOR;3994;M
2006;DOMINIK;3833;M
2006;KAROL;3812;M
2006;OSKAR;3414;M
2006;ADAM;3410;M
2006;JAN;3233;M
2006;IGOR;3153;M
2006;TOMASZ;2795;M
2006;ŁUKASZ;2766;M
2006;ADRIAN;2751;M
2006;BARTŁOMIEJ;2712;M
2006;WOJCIECH;2608;M
2006;MAKSYMILIAN;2604;M
2006;KRZYSZTOF;2523;M
2006;HUBERT;2450;M
2006;SEBASTIAN;2353;M
2006;OLIWIER;2345;M
2006;ALEKSANDER;2201;M
2006;KRYSTIAN;2185;M
2006;MARCIN;2013;M
2006;DAMIAN;1926;M
2006;MIŁOSZ;1913;M
2006;KONRAD;1885;M
2006;ANTONI;1849;M
2006;MARCEL;1847;M
2006;DANIEL;1643;M
2006;ALAN;1399;M
2006;FRANCISZEK;1312;M
2006;RAFAŁ;1192;M
2006;NIKODEM;1191;M
2006;STANISŁAW;1153;M
2006;PRZEMYSŁAW;1086;M
2006;ERYK;1020;M
2006;FABIAN;917;M
2006;GRZEGORZ;901;M
2006;RADOSŁAW;890;M
2006;ARTUR;808;M
2006;GABRIEL;788;M
2006;TYMOTEUSZ;754;M
2006;BŁAŻEJ;726;M
2006;NORBERT;673;M
2006;ARKADIUSZ;647;M
2006;MAREK;637;M
2006;ROBERT;605;M
2006;GRACJAN;577;M
2006;KUBA;573;M
2006;OLAF;558;M
2006;KAJETAN;549;M
2006;ANDRZEJ;462;M
2006;OLIVIER;444;M
2006;JULIAN;428;M
2006;CEZARY;411;M
2006;TOBIASZ;398;M
2006;JACEK;394;M
2006;CYPRIAN;368;M
2006;EMIL;345;M
2006;ALEKS;332;M
2006;BORYS;324;M
2006;MARIUSZ;323;M
2006;KSAWERY;311;M
2006;IGNACY;309;M
2006;TYMON;308;M
2006;DARIUSZ;298;M
2006;KORNEL;294;M
2006;SEWERYN;291;M
2006;ALEX;282;M
2006;BRAJAN;281;M
2006;NATAN;274;M
2006;OLIVER;256;M
2006;DAVID;251;M
2006;DORIAN;231;M
2006;WITOLD;217;M
2006;ALEXANDER;208;M
2006;JĘDRZEJ;207;M
2006;BRUNO;190;M
2006;REMIGIUSZ;188;M
2006;LEON;182;M
2006;SAMUEL;182;M
2006;KLAUDIUSZ;180;M
2006;JAROSŁAW;179;M
2006;KEVIN;179;M
2006;OLIWER;176;M
2006;MAKSYM;173;M
2006;KEWIN;169;M
2006;NATANIEL;160;M
2006;ALBERT;156;M
2006;ERNEST;153;M
2006;JULIUSZ;147;M
2006;JERZY;133;M
2006;MARTIN;127;M
2006;DENIS;124;M
2006;IWO;123;M
2006;SYLWESTER;122;M
2006;MARCELI;116;M
2006;JEREMI;114;M
2006;OSCAR;113;M
2006;MAXIMILIAN;110;M
2006;NICOLAS;107;M
2006;KSAWIER;105;M
2006;PATRICK;105;M
2006;ALEKSY;103;M
2006;SŁAWOMIR;101;M
2006;SERGIUSZ;99;M
2006;MICHAEL;98;M
2006;KORDIAN;94;M
2006;NIKOLAS;91;M
2006;JEREMIASZ;87;M
2006;JONASZ;86;M
2006;TADEUSZ;85;M
2006;AMADEUSZ;82;M
2006;OKTAWIAN;79;M
2006;RYSZARD;77;M
2006;BENIAMIN;75;M
2006;JONATAN;74;M
2006;MIESZKO;72;M
2006;JOACHIM;71;M
2006;OLGIERD;71;M
2006;XAVIER;67;M
2006;KASPER;66;M
2006;MAX;66;M
2006;JÓZEF;65;M
2006;VICTOR;65;M
2006;KORNELIUSZ;64;M
2006;STEFAN;63;M
2006;MILAN;59;M
2006;JACOB;57;M
2006;SZCZEPAN;57;M
2006;JANUSZ;55;M
2006;ROMAN;54;M
2006;MATTHEW;53;M
2006;MIROSŁAW;52;M
2006;NICHOLAS;52;M
2006;PHILIP;52;M
2006;KAZIMIERZ;51;M
2006;ZBIGNIEW;51;M
2006;GUSTAW;50;M
2006;ROCH;50;M
2006;MAURYCY;49;M
2006;NATHAN;45;M
2006;LUKAS;44;M
2006;FRYDERYK;43;M
2006;KONSTANTY;43;M
2006;LESZEK;43;M
2006;MAKS;43;M
2006;KRYSPIN;42;M
2006;EMANUEL;41;M
2006;ERWIN;41;M
2006;SIMON;41;M
2006;BRIAN;40;M
2006;THOMAS;40;M
2006;FLORIAN;37;M
2006;LEONARD;37;M
2006;PASCAL;37;M
2006;ALLAN;36;M
2006;GERARD;35;M
2006;ARON;34;M
2006;ERIC;34;M
2006;KASJAN;34;M
2006;KOSMA;34;M
2006;BENJAMIN;33;M
2006;FELIKS;33;M
2006;PAUL;33;M
2006;MATTEO;31;M
2006;TRISTAN;31;M
2006;MIRON;30;M
2006;BENEDYKT;29;M
2006;BOGDAN;29;M
2006;HENRYK;29;M
2006;JONATHAN;29;M
2006;TYTUS;29;M
2006;EMILIAN;28;M
2006;IRENEUSZ;28;M
2006;TEODOR;28;M
2006;VIKTOR;27;M
2006;ZIEMOWIT;27;M
2006;BRYAN;26;M
2006;ELIASZ;26;M
2006;LUCAS;26;M
2006;MARCO;26;M
2006;BERNARD;25;M
2006;CASPER;25;M
2006;JUSTIN;25;M
2006;VINCENT;25;M
2006;WALDEMAR;25;M
2006;ANTHONY;24;M
2006;BRAYAN;23;M
2006;AARON;22;M
2006;JOSHUA;21;M
2006;LUDWIK;21;M
2006;MARK;21;M
2006;WŁADYSŁAW;21;M
2006;ALESSANDRO;20;M
2006;BRANDON;20;M
2006;BRUNON;20;M
2006;CHRISTIAN;20;M
2006;DYLAN;20;M
2006;KARIM;20;M
2006;MARKUS;20;M
2006;MAXYMILIAN;20;M
2006;RAFAEL;20;M
2006;ALEXANDRE;19;M
2006;HUGO;19;M
2006;LUCA;19;M
2006;WILLIAM;19;M
2006;ANTONIO;18;M
2006;ARTHUR;18;M
2006;DENNIS;18;M
2006;DOMINIC;18;M
2006;LUCJAN;18;M
2006;NOAH;18;M
2006;PETER;18;M
2006;CRISTIAN;17;M
2006;DIEGO;17;M
2006;ERIK;17;M
2006;JAKOB;17;M
2006;SIMONE;17;M
2006;BOGUMIŁ;16;M
2006;CHRISTOPHER;16;M
2006;DAVIDE;16;M
2006;EDWARD;16;M
2006;IVAN;16;M
2006;JOHN;16;M
2006;ALI;15;M
2006;BOGUSŁAW;15;M
2006;COLIN;15;M
2006;CYRYL;15;M
2006;IVO;15;M
2006;JORDAN;15;M
2006;KRZESIMIR;15;M
2006;LEONARDO;15;M
2006;OLEKSANDR;15;M
2006;OMAR;15;M
2006;PASKAL;15;M
2006;RYAN;15;M
2006;DASTIN;14;M
2006;DENIZ;14;M
2006;JOSEPH;14;M
2006;NATHANIEL;14;M
2006;NIKO;14;M
2006;ROLAND;14;M
2006;ARIEL;13;M
2006;JAROMIR;13;M
2006;JOEL;13;M
2006;KAJ;13;M
2006;OLEG;13;M
2006;SEAN;13;M
2006;CARLOS;12;M
2006;DACJAN;12;M
2006;FRANCESCO;12;M
2006;JAMES;12;M
2006;MARTYN;12;M
2006;NIKITA;12;M
2006;TOBIAS;12;M
2006;ANTON;11;M
2006;ETHAN;11;M
2006;FABIO;11;M
2006;GABRIELE;11;M
2006;GIOVANNI;11;M
2006;KAI;11;M
2006;KLEMENS;11;M
2006;KRISTIAN;11;M
2006;LOUIS;11;M
2006;MARIAN;11;M
2006;NATANAEL;11;M
2006;NICO;11;M
2006;NOEL;11;M
2006;PHILLIP;11;M
2006;RADOMIR;11;M
2006;WINCENTY;11;M
2006;ANDREA;10;M
2006;ANDREW;10;M
2006;ANGELO;10;M
2006;AXEL;10;M
2006;DMYTRO;10;M
2006;MAKSIM;10;M
2006;MARIO;10;M
2006;MAXIME;10;M
2006;MICHELE;10;M
2006;MIKE;10;M
2006;RICCARDO;10;M
2006;RUBEN;10;M
2006;TIM;10;M
2006;TYCJAN;10;M
2006;ANDREAS;9;M
2006;ARMIN;9;M
2006;BARTEK;9;M
2006;BASTIAN;9;M
2006;BOLESŁAW;9;M
2006;BRAIAN;9;M
2006;EDWIN;9;M
2006;ELIAS;9;M
2006;MARKO;9;M
2006;ORI;9;M
2006;RICHARD;9;M
2006;STANISLAV;9;M
2006;TOM;9;M
2006;TYBERIUSZ;9;M
2006;VLADYSLAV;9;M
2006;ZYGMUNT;9;M
2006;AMIR;8;M
2006;ANTOINE;8;M
2006;DYMITR;8;M
2006;IWAN;8;M
2006;JEREMY;8;M
2006;LEO;8;M
2006;MAKARY;8;M
2006;MATTIA;8;M
2006;MAXIMUS;8;M
2006;MIKAEL;8;M
2006;MOHAMED;8;M
2006;PATRIK;8;M
2006;SANTIAGO;8;M
2006;WAWRZYNIEC;8;M
2006;YOAV;8;M
2006;ZACHARY;8;M
2006;BAZYLI;7;M
2006;DANIELE;7;M
2006;DOMINIQUE;7;M
2006;EMMANUEL;7;M
2006;EUZEBIUSZ;7;M
2006;ITAY;7;M
2006;JAVIER;7;M
2006;LECH;7;M
2006;MAGOMED;7;M
2006;MARC;7;M
2006;MARCUS;7;M
2006;MATEO;7;M
2006;MAXIMILIEN;7;M
2006;NAZAR;7;M
2006;NICOLA;7;M
2006;OKTAWIUSZ;7;M
2006;RAJAN;7;M
2006;ROBERTO;7;M
2006;SAJMON;7;M
2006;SAMBOR;7;M
2006;SAMIR;7;M
2006;SERAFIN;7;M
2006;TEOFIL;7;M
2006;WIT;7;M
2006;XAWIER;7;M
2006;YUVAL;7;M
2006;AKHMED;6;M
2006;ALEJANDRO;6;M
2006;ANATOL;6;M
2006;ARTEM;6;M
2006;BOGUSZ;6;M
2006;CHARLES;6;M
2006;DUSTIN;6;M
2006;FEDERICO;6;M
2006;GORAN;6;M
2006;JACK;6;M
2006;JACOPO;6;M
2006;JASON;6;M
2006;JULIEN;6;M
2006;JURAND;6;M
2006;JUSTYN;6;M
2006;KILIAN;6;M
2006;LEOPOLD;6;M
2006;LORENZO;6;M
2006;MADDOX;6;M
2006;MARCELIN;6;M
2006;MARCELLO;6;M
2006;MARSEL;6;M
2006;MAXIM;6;M
2006;MAXIMILLIAN;6;M
2006;NOE;6;M
2006;NORMAN;6;M
2006;PAWEL;6;M
2006;RAUL;6;M
2006;ROBIN;6;M
2006;ROGER;6;M
2006;SAMUELE;6;M
2006;STEVEN;6;M
2006;TIMO;6;M
2006;TIMOTHY;6;M
2006;TONY;6;M
2006;VALENTINO;6;M
2006;WIESŁAW;6;M
2006;XAWERY;6;M
2006;YOUSSEF;6;M
2006;ADEM;5;M
2006;AHMED;5;M
2006;ALEK;5;M
2006;ALESSIO;5;M
2006;ALEXANDROS;5;M
2006;ARNOLD;5;M
2006;ARSEN;5;M
2006;AUGUSTYN;5;M
2006;BORIS;5;M
2006;CHRYSTIAN;5;M
2006;CONRAD;5;M
2006;CZESŁAW;5;M
2006;DAMIEN;5;M
2006;DANYLO;5;M
2006;EDGAR;5;M
2006;EDMUND;5;M
2006;ENRICO;5;M
2006;FELIX;5;M
2006;FERNANDO;5;M
2006;FRANK;5;M
2006;GAL;5;M
2006;GIACOMO;5;M
2006;HARRY;5;M
2006;IAN;5;M
2006;IDO;5;M
2006;ILLIA;5;M
2006;ISLAM;5;M
2006;ISMAEL;5;M
2006;JAREMA;5;M
2006;JONAS;5;M
2006;JUAN;5;M
2006;KYLE;5;M
2006;LIAM;5;M
2006;MACIEK;5;M
2006;MANUEL;5;M
2006;MASSIMO;5;M
2006;MATHEW;5;M
2006;MATHIEU;5;M
2006;MICHAL;5;M
2006;MIECZYSŁAW;5;M
2006;MIGUEL;5;M
2006;MORGAN;5;M
2006;PAOLO;5;M
2006;RAMZAN;5;M
2006;RAPHAEL;5;M
2006;SAID;5;M
2006;SANTINO;5;M
2006;TEO;5;M
2006;TOMAS;5;M
2006;TOMMASO;5;M
2006;VOLODYMYR;5;M
2006;JULIA;14322;K
2006;WIKTORIA;11666;K
2006;OLIWIA;9682;K
2006;NATALIA;8731;K
2006;ALEKSANDRA;8349;K
2006;ZUZANNA;7384;K
2006;MARTYNA;5960;K
2006;MAJA;5519;K
2006;AMELIA;5321;K
2006;WERONIKA;5282;K
2006;ANNA;4989;K
2006;KAROLINA;4733;K
2006;KINGA;3773;K
2006;NIKOLA;3743;K
2006;PATRYCJA;3731;K
2006;EMILIA;3613;K
2006;MAGDALENA;3487;K
2006;KLAUDIA;3281;K
2006;DOMINIKA;2989;K
2006;ALICJA;2947;K
2006;PAULINA;2939;K
2006;ZOFIA;2829;K
2006;GABRIELA;2790;K
2006;MARIA;2779;K
2006;KATARZYNA;2459;K
2006;MARTA;2419;K
2006;AGATA;2037;K
2006;HANNA;2017;K
2006;JOANNA;1548;K
2006;MAŁGORZATA;1544;K
2006;LENA;1514;K
2006;MILENA;1497;K
2006;KAMILA;1421;K
2006;DARIA;1390;K
2006;SANDRA;1268;K
2006;ROKSANA;1256;K
2006;LAURA;1219;K
2006;NADIA;1168;K
2006;JUSTYNA;1144;K
2006;IZABELA;1071;K
2006;KORNELIA;1059;K
2006;JAGODA;968;K
2006;AGNIESZKA;960;K
2006;MONIKA;855;K
2006;ANTONINA;835;K
2006;ANGELIKA;771;K
2006;SARA;740;K
2006;OLGA;734;K
2006;IGA;725;K
2006;MALWINA;711;K
2006;MICHALINA;705;K
2006;EWA;701;K
2006;BARBARA;687;K
2006;NINA;596;K
2006;MARCELINA;592;K
2006;POLA;580;K
2006;EWELINA;514;K
2006;ANASTAZJA;475;K
2006;OLIVIA;464;K
2006;SYLWIA;444;K
2006;KAJA;437;K
2006;NICOLE;436;K
2006;ADRIANNA;434;K
2006;KARINA;431;K
2006;MARIKA;419;K
2006;ELIZA;414;K
2006;MATYLDA;410;K
2006;VICTORIA;402;K
2006;JULITA;385;K
2006;ŁUCJA;374;K
2006;NICOLA;368;K
2006;URSZULA;361;K
2006;DAGMARA;354;K
2006;JESSICA;316;K
2006;VANESSA;304;K
2006;DOROTA;302;K
2006;KALINA;300;K
2006;HELENA;288;K
2006;MARLENA;286;K
2006;LIDIA;264;K
2006;ANIELA;255;K
2006;MAGDA;252;K
2006;ANITA;251;K
2006;MARIANNA;247;K
2006;ANETA;245;K
2006;ANDŻELIKA;234;K
2006;BLANKA;226;K
2006;NATASZA;223;K
2006;KLARA;218;K
2006;RÓŻA;218;K
2006;LILIANA;203;K
2006;SONIA;196;K
2006;OTYLIA;195;K
2006;WANESSA;194;K
2006;TATIANA;193;K
2006;PAULA;171;K
2006;ROZALIA;171;K
2006;BEATA;170;K
2006;DIANA;161;K
2006;INGA;156;K
2006;LIWIA;154;K
2006;JULIANNA;151;K
2006;AURELIA;149;K
2006;JUDYTA;142;K
2006;ELŻBIETA;137;K
2006;ADA;134;K
2006;EDYTA;134;K
2006;VIKTORIA;134;K
2006;MAYA;129;K
2006;LUIZA;122;K
2006;SAMANTA;122;K
2006;WIOLETTA;117;K
2006;JOWITA;112;K
2006;BIANKA;106;K
2006;SABINA;106;K
2006;FAUSTYNA;105;K
2006;ESTERA;104;K
2006;KONSTANCJA;103;K
2006;WANESA;101;K
2006;NELA;100;K
2006;ŻANETA;100;K
2006;IWONA;99;K
2006;LILIANNA;99;K
2006;ILONA;96;K
2006;AMANDA;93;K
2006;IZABELLA;89;K
2006;OLIMPIA;88;K
2006;ALEXANDRA;86;K
2006;CLAUDIA;85;K
2006;JOLANTA;85;K
2006;MICHELLE;85;K
2006;IDA;84;K
2006;ALINA;74;K
2006;JADWIGA;74;K
2006;MELANIA;74;K
2006;TERESA;74;K
2006;EMMA;73;K
2006;EMILY;70;K
2006;MARZENA;70;K
2006;KRYSTYNA;69;K
2006;OKTAWIA;62;K
2006;VERONICA;62;K
2006;ADRIANA;58;K
2006;NOEMI;56;K
2006;MIRIAM;55;K
2006;INEZ;54;K
2006;TAMARA;54;K
2006;SOFIA;53;K
2006;NATALIE;52;K
2006;SARAH;52;K
2006;NICOL;51;K
2006;INES;49;K
2006;JAGNA;47;K
2006;MARIOLA;45;K
2006;MAJKA;44;K
2006;WIOLETA;44;K
2006;APOLONIA;42;K
2006;ELENA;41;K
2006;SOPHIE;41;K
2006;DANIELA;40;K
2006;MARCELA;40;K
2006;JESIKA;38;K
2006;HONORATA;37;K
2006;KSENIA;37;K
2006;ANTONIA;36;K
2006;NIKOL;36;K
2006;ROXANA;35;K
2006;ANGELINA;34;K
2006;TINA;34;K
2006;DŻESIKA;33;K
2006;IRENA;33;K
2006;MARTINA;33;K
2006;GAJA;32;K
2006;JAŚMINA;31;K
2006;MIA;31;K
2006;NEL;31;K
2006;JASMINA;30;K
2006;PATRICIA;30;K
2006;RENATA;30;K
2006;JANINA;29;K
2006;JENNIFER;29;K
2006;WANDA;29;K
2006;ARLETA;28;K
2006;DOBROSŁAWA;28;K
2006;ELWIRA;28;K
2006;GABRIELLA;28;K
2006;LUCYNA;28;K
2006;STELLA;28;K
2006;CELINA;27;K
2006;DANUTA;27;K
2006;LEA;27;K
2006;STEFANIA;27;K
2006;ANGELA;26;K
2006;BRYGIDA;26;K
2006;ISABELLA;26;K
2006;KASANDRA;26;K
2006;LARYSA;26;K
2006;NAOMI;26;K
2006;GLORIA;25;K
2006;LARA;25;K
2006;OLA;25;K
2006;SOPHIA;25;K
2006;VERONIKA;25;K
2006;ALICIA;24;K
2006;GIULIA;24;K
2006;ERYKA;23;K
2006;LIVIA;23;K
2006;ANASTASIA;22;K
2006;JESSIKA;22;K
2006;ABIGAIL;21;K
2006;MALINA;21;K
2006;MARCJANNA;21;K
2006;SIMONA;21;K
2006;ŻAKLINA;21;K
2006;EVA;20;K
2006;IRMINA;20;K
2006;IZA;20;K
2006;JESICA;20;K
2006;MARIE;20;K
2006;NELL;20;K
2006;NIKOLETTA;20;K
2006;ADELA;19;K
2006;AMINA;19;K
2006;ANGELICA;19;K
2006;BOGNA;19;K
2006;DALIA;19;K
2006;DOBROCHNA;19;K
2006;MARIETTA;19;K
2006;NELLY;19;K
2006;NIKOLINA;19;K
2006;RITA;19;K
2006;BOGUMIŁA;18;K
2006;VIVIEN;18;K
2006;ANIKA;17;K
2006;CAROLINE;17;K
2006;DOBRAWA;17;K
2006;FRANCISZKA;17;K
2006;KAYA;17;K
2006;LILIA;17;K
2006;LISA;17;K
2006;NICOLL;17;K
2006;PAMELA;17;K
2006;TOLA;17;K
2006;CHIARA;16;K
2006;ELISA;16;K
2006;GRETA;16;K
2006;MANUELA;16;K
2006;MARYLA;16;K
2006;MILA;16;K
2006;OKSANA;16;K
2006;BERENIKA;15;K
2006;BERNADETA;15;K
2006;CECYLIA;15;K
2006;FATIMA;15;K
2006;GRACJANA;15;K
2006;NADINE;15;K
2006;RAMONA;15;K
2006;BERNADETTA;14;K
2006;CARMEN;14;K
2006;CAROLINA;14;K
2006;CLARA;14;K
2006;EMILIE;14;K
2006;ERIKA;14;K
2006;HANNAH;14;K
2006;OLENA;14;K
2006;ORIANA;14;K
2006;WIRGINIA;14;K
2006;YASMIN;14;K
2006;ZOE;14;K
2006;AURORA;13;K
2006;ELLA;13;K
2006;FLORENTYNA;13;K
2006;MELISSA;13;K
2006;MIRELLA;13;K
2006;NATASHA;13;K
2006;SAMIRA;13;K
2006;VITTORIA;13;K
2006;ALDONA;12;K
2006;ALESSIA;12;K
2006;ALICE;12;K
2006;AMELIE;12;K
2006;ANA;12;K
2006;EUNIKA;12;K
2006;JASMIN;12;K
2006;KATERYNA;12;K
2006;LILA;12;K
2006;NATHALIE;12;K
2006;SABRINA;12;K
2006;ANASTASIIA;11;K
2006;ARLETTA;11;K
2006;BOŻENA;11;K
2006;GRAŻYNA;11;K
2006;HALINA;11;K
2006;IDALIA;11;K
2006;INKA;11;K
2006;KIRA;11;K
2006;MAIA;11;K
2006;MARITA;11;K
2006;MELISA;11;K
2006;NADJA;11;K
2006;NASTAZJA;11;K
2006;NICOLETTA;11;K
2006;NIKOLETA;11;K
2006;ALESSANDRA;10;K
2006;ANDREA;10;K
2006;CHLOE;10;K
2006;DEBORA;10;K
2006;DONATA;10;K
2006;EMILA;10;K
2006;FABIANA;10;K
2006;ISMENA;10;K
2006;JANA;10;K
2006;KATHERINE;10;K
2006;MELANIE;10;K
2006;MICHAELA;10;K
2006;RAYANA;10;K
2006;SOFIIA;10;K
2006;SUZANNA;10;K
2006;YAEL;10;K
2006;ALEXIA;9;K
2006;ALMA;9;K
2006;BIANCA;9;K
2006;FELICJA;9;K
2006;GAIA;9;K
2006;ISABELLE;9;K
2006;KAREN;9;K
2006;KELLY;9;K
2006;KESJA;9;K
2006;KHAVA;9;K
2006;KIARA;9;K
2006;KORNELA;9;K
2006;LILLY;9;K
2006;MARIIA;9;K
2006;MIKA;9;K
2006;MONICA;9;K
2006;NIKA;9;K
2006;SOFIYA;9;K
2006;SUZANNE;9;K
2006;ZOJA;9;K
2006;AIDA;8;K
2006;CARLA;8;K
2006;CHANEL;8;K
2006;CHARLOTTE;8;K
2006;DAJANA;8;K
2006;DOBROMIŁA;8;K
2006;ELIZABETH;8;K
2006;INGRID;8;K
2006;JULIANA;8;K
2006;JULIETTE;8;K
2006;KATIA;8;K
2006;LAILA;8;K
2006;LILY;8;K
2006;MARINA;8;K
2006;MARYAM;8;K
2006;MILLA;8;K
2006;NOA;8;K
2006;RACHEL;8;K
2006;REGINA;8;K
2006;SAMANTHA;8;K
2006;SOFIJA;8;K
2006;SUSANNA;8;K
2006;ANAIS;7;K
2006;AYLIN;7;K
2006;CYNTHIA;7;K
2006;EMANUELA;7;K
2006;FRANCESCA;7;K
2006;HANA;7;K
2006;JÓZEFINA;7;K
2006;KAMILLA;7;K
2006;KARMEN;7;K
2006;LEILA;7;K
2006;LEYLA;7;K
2006;LILLA;7;K
2006;MIRA;7;K
2006;NOGA;7;K
2006;OLEKSANDRA;7;K
2006;REBEKA;7;K
2006;SYLVIA;7;K
2006;WALERIA;7;K
2006;ARIADNA;6;K
2006;BOGUSŁAWA;6;K
2006;CAMILA;6;K
2006;CAMILLA;6;K
2006;CORNELIA;6;K
2006;CYNTIA;6;K
2006;DAGNA;6;K
2006;DELFINA;6;K
2006;FIONA;6;K
2006;GABRIELLE;6;K
2006;GRACJA;6;K
2006;HIACYNTA;6;K
2006;JASMINE;6;K
2006;KAYLA;6;K
2006;LAYLA;6;K
2006;LEAH;6;K
2006;LETIZIA;6;K
2006;LIA;6;K
2006;LUCY;6;K
2006;LUDWIKA;6;K
2006;LUNA;6;K
2006;MALVINA;6;K
2006;MARIYA;6;K
2006;MARTHA;6;K
2006;MATILDA;6;K
2006;MEGAN;6;K
2006;MICHELA;6;K
2006;NADZIEJA;6;K
2006;PATRIZIA;6;K
2006;PAULINE;6;K
2006;RACHELA;6;K
2006;SELENA;6;K
2006;SELIMA;6;K
2006;SHIRA;6;K
2006;SILVIA;6;K
2006;VIKTORIIA;6;K
2006;VIVIAN;6;K
2006;ZYTA;6;K
2006;ALISA;5;K
2006;ANASTASIYA;5;K
2006;ANIA;5;K
2006;ANNIKA;5;K
2006;ARIANNA;5;K
2006;ARINA;5;K
2006;CATHERINE;5;K
2006;CLAIRE;5;K
2006;DAISY;5;K
2006;DĄBRÓWKA;5;K
2006;ELISABETH;5;K
2006;HILA;5;K
2006;ISABEL;5;K
2006;KLAUDYNA;5;K
2006;KLEMENTYNA;5;K
2006;LAUREN;5;K
2006;LETYCJA;5;K
2006;LIGIA;5;K
2006;LINDA;5;K
2006;LUISA;5;K
2006;MARIAM;5;K
2006;MERCEDES;5;K
2006;MILANA;5;K
2006;MIRELA;5;K
2006;MIROSŁAWA;5;K
2006;POLINA;5;K
